"CountryCode","SeriesCode","DESCRIPTION",
"BLZ","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"BLZ","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"BLZ","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BLZ","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BMU","SP.POP.GROW","Data source: Bermuda Government Department of Statistics",
"BMU","IT.MLT.MAIN.P2","The Bermuda Telephone Company Limited (Bermuda Telephone). From 2001: Ministry of Energy,Telecommunications and E-Commerce; Dept of Telecommunications",
"BMU","SP.DYN.LE00.MA.IN","Data source: Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report",
"BMU","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BMU","SP.DYN.CDRT.IN","Data source: Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report",
"BMU","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"BMU","IT.CEL.SETS","The Bermuda Telephone Company Limited (Bermuda Telephone). From 2001: Ministry of Energy,Telecommunications and E-Commerce; Dept of Telecommunications",
"BMU","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"BMU","IT.NET.USER.ZS","The Bermuda Telephone Company Limited (Bermuda Telephone). From 2001: Ministry of Energy,Telecommunications and E-Commerce; Dept of Telecommunications",
"BMU","ST.INT.DPRT","Departures - trips abroad by resident tourists.",
"BMU","IT.CEL.SETS.P2","The Bermuda Telephone Company Limited (Bermuda Telephone). From 2001: Ministry of Energy,Telecommunications and E-Commerce; Dept of Telecommunications",
"BMU","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BMU","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2005: country data.",
"BMU","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BMU","SP.DYN.TFRT.IN","Data source: Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report",
"BMU","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"BMU","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2005: country data.",
"BMU","IT.MLT.MAIN","The Bermuda Telephone Company Limited (Bermuda Telephone). From 2001: Ministry of Energy,Telecommunications and E-Commerce; Dept of Telecommunications",
"BMU","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"BMU","IT.NET.BBND","The Bermuda Telephone Company Limited (Bermuda Telephone). From 2001: Ministry of Energy,Telecommunications and E-Commerce; Dept of Telecommunications",
"BMU","SP.DYN.CBRT.IN","Data source: Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report",
"BMU","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"BMU","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BMU","SP.POP.TOTL","Data source: Bermuda Government Department of Statistics",
"BMU","SP.DYN.LE00.FE.IN","Data source: Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report",
"BMU","IT.NET.BBND.P2","The Bermuda Telephone Company Limited (Bermuda Telephone). From 2001: Ministry of Energy,Telecommunications and E-Commerce; Dept of Telecommunications",
"BMU","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Arrivals by air. Excluding nationals residing abroad.",
"BOL","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"BOL","IT.CEL.SETS.P2","Until 1998: Empresa Nacional de Telecomunicaciones (ENTEL). Superintendencia de Telecomunicaciones.",
"BOL","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2018 are based on reports provided by the country. Short-term debt data for 2018 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds). Data include the effects of HIPC and MDRI debt relief.",
"BOL","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"BOL","SP.POP.GROW","Data source: United Nations World Population Prospects",
"BOL","IT.NET.USER.ZS","Until 1998: Empresa Nacional de Telecomunicaciones (ENTEL). Superintendencia de Telecomunicaciones.",
"BOL","SM.POP.NETM","Data source: United Nations World Population Prospects",
"BOL","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"BOL","IT.CEL.SETS","Until 1998: Empresa Nacional de Telecomunicaciones (ENTEL). Superintendencia de Telecomunicaciones.",
"BOL","IT.MLT.MAIN.P2","Until 1998: Empresa Nacional de Telecomunicaciones (ENTEL). Superintendencia de Telecomunicaciones.",
"BOL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BOL","ST.INT.DPRT","Departures - trips abroad by resident tourists.",
"BOL","MS.MIL.XPND.CD","1961-1998 SIPRI estimates.",
"BOL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BOL","MS.MIL.XPND.ZS","1989-1998 SIPRI estimates.",
"BOL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"BOL","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BOL","IT.NET.BBND","Until 1998: Empresa Nacional de Telecomunicaciones (ENTEL). Superintendencia de Telecomunicaciones.",
"BOL","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"BOL","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"BOL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BOL","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BOL","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"BOL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BOL","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"BOL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BOL","ST.INT.ARVL","Arrivals of non-resident tourists at national borders.",
"BOL","IT.NET.BBND.P2","Until 1998: Empresa Nacional de Telecomunicaciones (ENTEL). Superintendencia de Telecomunicaciones.",
"BOL","MS.MIL.XPND.CN","1961-1998 SIPRI estimates.",
"BOL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"BOL","IT.MLT.MAIN","Until 1998: Empresa Nacional de Telecomunicaciones (ENTEL). Superintendencia de Telecomunicaciones.",
"BOL","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"BOL","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BOL","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"BRA","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"BRA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BRA","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"BRA","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"BRA","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BRA","IT.NET.BBND","Telecomunicaçoes Brasileiras S.A. From 1998: Agência Nacional de Telecomunicações (ANATEL).",
"BRA","IT.MLT.MAIN.P2","Telecomunicaçoes Brasileiras S.A. From 1998: Agência Nacional de Telecomunicações (ANATEL).",
"BRA","IT.CEL.SETS.P2","Telecomunicaçoes Brasileiras S.A. From 1998: Agência Nacional de Telecomunicações (ANATEL).",
"BRA","SP.POP.GROW","Data source: United Nations World Population Prospects",
"BRA","MS.MIL.XPND.CN","1960-1994 SIPRI estimates.",
"BRA","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"BRA","ST.INT.DPRT","Departures - trips abroad by resident tourists.",
"BRA","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2018 are based on reports provided by the country. Short-term debt data for 2018 are based on reports provided by the country.",
"BRA","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"BRA","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BRA","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"BRA","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BRA","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"BRA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BRA","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Including nationals residing abroad.",
"BRA","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BRA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"BRA","IT.NET.USER.ZS","Telecomunicaçoes Brasileiras S.A. From 1998: Agência Nacional de Telecomunicações (ANATEL).",
"BRA","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"BRA","IT.NET.BBND.P2","Telecomunicaçoes Brasileiras S.A. From 1998: Agência Nacional de Telecomunicações (ANATEL).",
"BRA","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BRA","MS.MIL.XPND.CD","1960-1994 SIPRI estimates.",
"BRA","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BRA","IT.CEL.SETS","Telecomunicaçoes Brasileiras S.A. From 1998: Agência Nacional de Telecomunicações (ANATEL).",
"BRA","IT.MLT.MAIN","Telecomunicaçoes Brasileiras S.A. From 1998: Agência Nacional de Telecomunicações (ANATEL).",
"BRA","SM.POP.NETM","Data source: United Nations World Population Prospects",
"BRA","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"BRA","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"BRB","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BRB","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"BRB","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"BRB","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. From 2014, the expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.",
"BRB","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"BRB","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"BRB","IT.CEL.SETS.P2","Cable and Wireless (Barbados) Limited. From 2003: Ministry of Energy and Public Utilities.",
"BRB","IT.MLT.MAIN.P2","Cable and Wireless (Barbados) Limited. From 2003: Ministry of Energy and Public Utilities.",
"BRB","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"BRB","IT.NET.USER.ZS","Cable and Wireless (Barbados) Limited. From 2003: Ministry of Energy and Public Utilities.",
"BRB","IT.NET.BBND.P2","Cable and Wireless (Barbados) Limited. From 2003: Ministry of Energy and Public Utilities.",
